[FileName]-[Scan]	Xs	Vs
RH_Heart_TMTHF_FR1WO_duplicate.txt-104230	0.41495024	5796.105469
RH_Heart_TMTHF_FR1WO_duplicate.txt-104231	-0.207895452	12645.13086
RH_Heart_TMTHF_FR1WO_duplicate.txt-104234	0.208444685	16824.31966
RH_Heart_TMTHF_FR1WO_duplicate.txt-104242	0.278486034	16093.7998
RH_Heart_TMTHF_FR1WO_duplicate.txt-104257	0.316988904	13178.07194
RH_Heart_TMTHF_FR1WO_duplicate.txt-104259	0.083694693	4842.589355
RH_Heart_TMTHF_FR1WO_duplicate.txt-104266	0.003218284	9433.864584
RH_Heart_TMTHF_FR1WO_duplicate.txt-104279	-0.100541431	10730.16439
RH_Heart_TMTHF_FR1WO_duplicate.txt-104351	-0.035035961	13030.53841
RH_Heart_TMTHF_FR1WO_duplicate.txt-104367	-0.238596649	49979.78646
RH_Heart_TMTHF_FR1WO_duplicate.txt-104382	0.316932652	10107.52507
RH_Heart_TMTHF_FR1WO_duplicate.txt-104402	-0.040273384	6468.457682
RH_Heart_TMTHF_FR1WO_duplicate.txt-104422	-0.000502595	14236.24381
RH_Heart_TMTHF_FR1WO_duplicate.txt-104425	0.105328091	15915.55241
RH_Heart_TMTHF_FR1WO_duplicate.txt-104432	0.372031082	4327.006999
RH_Heart_TMTHF_FR1WO_duplicate.txt-104435	0.219291202	13077.87793
RH_Heart_TMTHF_FR1WO_duplicate.txt-104442	0.259791012	13147.60482
RH_Heart_TMTHF_FR1WO_duplicate.txt-104445	-0.036260544	10872.40527
RH_Heart_TMTHF_FR1WO_duplicate.txt-104447	0.240329002	7539.981445
RH_Heart_TMTHF_FR1WO_duplicate.txt-104552	-0.064303929	10718.57292
RH_Heart_TMTHF_FR1WO_duplicate.txt-104553	0.291051875	7379.460124
RH_Heart_TMTHF_FR1WO_duplicate.txt-104569	-0.166624637	34389.23372
RH_Heart_TMTHF_FR1WO_duplicate.txt-104584	-0.031659228	8886.061523
RH_Heart_TMTHF_FR1WO_duplicate.txt-104585	-0.017747249	7690.718425
RH_Heart_TMTHF_FR1WO_duplicate.txt-104591	0.19073202	6285.445801
RH_Heart_TMTHF_FR1WO_duplicate.txt-104603	-0.520986897	6354.695475
RH_Heart_TMTHF_FR1WO_duplicate.txt-104624	-0.06221101	12731.69922
RH_Heart_TMTHF_FR1WO_duplicate.txt-104629	0.0273139	7705.826172
RH_Heart_TMTHF_FR1WO_duplicate.txt-104637	0.606500622	7421.185547
RH_Heart_TMTHF_FR1WO_duplicate.txt-104641	-0.105601774	6799.127116
RH_Heart_TMTHF_FR1WO_duplicate.txt-104646	0.125438126	12340.14095
RH_Heart_TMTHF_FR1WO_duplicate.txt-104664	0.042371513	11087.28971
RH_Heart_TMTHF_FR1WO_duplicate.txt-104673	0.337527999	9467.470703
RH_Heart_TMTHF_FR1WO_duplicate.txt-104776	-0.204383939	35545.05924
RH_Heart_TMTHF_FR1WO_duplicate.txt-104833	0.029559582	9035.420898
RH_Heart_TMTHF_FR1WO_duplicate.txt-104835	-0.018722818	8167.98698
RH_Heart_TMTHF_FR1WO_duplicate.txt-104844	-0.013376944	9449.088703
RH_Heart_TMTHF_FR1WO_duplicate.txt-104853	0.16587892	14039.33594
RH_Heart_TMTHF_FR1WO_duplicate.txt-104859	0.21164536	6502.220866
RH_Heart_TMTHF_FR1WO_duplicate.txt-104877	0.09016044	9786.680664
RH_Heart_TMTHF_FR1WO_duplicate.txt-104930	0.03455748	8436.252767
RH_Heart_TMTHF_FR1WO_duplicate.txt-10495	-0.250718937	3117.953369
RH_Heart_TMTHF_FR1WO_duplicate.txt-104978	0.026046301	33599.8086
RH_Heart_TMTHF_FR1WO_duplicate.txt-104983	-0.199351719	9206.652668
RH_Heart_TMTHF_FR1WO_duplicate.txt-104989	-0.378819174	36090.36589
RH_Heart_TMTHF_FR1WO_duplicate.txt-104992	0.369105012	8828.318359
RH_Heart_TMTHF_FR1WO_duplicate.txt-105044	-0.31652276	8076.580078
RH_Heart_TMTHF_FR1WO_duplicate.txt-105200	-0.240494581	28527.54232
RH_Heart_TMTHF_FR1WO_duplicate.txt-105305	0.095732256	46526.42708
RH_Heart_TMTHF_FR1WO_duplicate.txt-105405	-0.313785496	24229.25944
RH_Heart_TMTHF_FR1WO_duplicate.txt-105518	0.01053852	20635.33529
RH_Heart_TMTHF_FR1WO_duplicate.txt-105583	-0.013364322	6063.215495
RH_Heart_TMTHF_FR1WO_duplicate.txt-105599	-0.24549059	10889.52246
RH_Heart_TMTHF_FR1WO_duplicate.txt-105624	0.026452459	14583.84505
RH_Heart_TMTHF_FR1WO_duplicate.txt-105649	0.160879092	4240.764404
RH_Heart_TMTHF_FR1WO_duplicate.txt-105798	-0.602416789	22800.26465
RH_Heart_TMTHF_FR1WO_duplicate.txt-105992	-0.165413167	22366.93652
RH_Heart_TMTHF_FR1WO_duplicate.txt-106051	0.265584955	7070.333496
RH_Heart_TMTHF_FR1WO_duplicate.txt-106192	-0.069258479	22631.06348
RH_Heart_TMTHF_FR1WO_duplicate.txt-106392	-0.399332614	20394.39388
RH_Heart_TMTHF_FR1WO_duplicate.txt-106589	-0.198360884	19447.87793
RH_Heart_TMTHF_FR1WO_duplicate.txt-106652	0.342361764	5552.886393
RH_Heart_TMTHF_FR1WO_duplicate.txt-106685	0.622433049	4302.443522
RH_Heart_TMTHF_FR1WO_duplicate.txt-106787	-0.143808732	15774.736
RH_Heart_TMTHF_FR1WO_duplicate.txt-106853	0.09346223	5754.40332
RH_Heart_TMTHF_FR1WO_duplicate.txt-10695	0.042614026	8695.960938
RH_Heart_TMTHF_FR1WO_duplicate.txt-106989	-0.311948733	19065.73568
RH_Heart_TMTHF_FR1WO_duplicate.txt-107053	-0.129098322	7906.411459
RH_Heart_TMTHF_FR1WO_duplicate.txt-10708	0.192243264	5552.103516
RH_Heart_TMTHF_FR1WO_duplicate.txt-107184	-0.101225447	18042.26172
RH_Heart_TMTHF_FR1WO_duplicate.txt-10720	0.286124117	12698.15918
RH_Heart_TMTHF_FR1WO_duplicate.txt-107379	-0.22314982	12989.48991
RH_Heart_TMTHF_FR1WO_duplicate.txt-10751	0.259759512	4910.824382
RH_Heart_TMTHF_FR1WO_duplicate.txt-107578	-0.114363748	21586.66699
RH_Heart_TMTHF_FR1WO_duplicate.txt-107779	-0.344291832	17358.14388
RH_Heart_TMTHF_FR1WO_duplicate.txt-107871	0.274673537	4214.73584
RH_Heart_TMTHF_FR1WO_duplicate.txt-107975	0.080088589	15770.81218
RH_Heart_TMTHF_FR1WO_duplicate.txt-108044	0.032483187	6909.288574
RH_Heart_TMTHF_FR1WO_duplicate.txt-10810	-0.319984004	8648.326172
RH_Heart_TMTHF_FR1WO_duplicate.txt-108175	-0.307884831	19487.00716
RH_Heart_TMTHF_FR1WO_duplicate.txt-10825	0.099108203	13836.09082
RH_Heart_TMTHF_FR1WO_duplicate.txt-10837	-0.092505656	7839.172852
RH_Heart_TMTHF_FR1WO_duplicate.txt-108373	0.139030292	16328.73861
RH_Heart_TMTHF_FR1WO_duplicate.txt-108451	0.241548279	6918.69336
RH_Heart_TMTHF_FR1WO_duplicate.txt-108571	-0.14866105	18559.25098
RH_Heart_TMTHF_FR1WO_duplicate.txt-108650	0.159778373	7374.990072
RH_Heart_TMTHF_FR1WO_duplicate.txt-108773	-0.360168707	16843.91895
RH_Heart_TMTHF_FR1WO_duplicate.txt-10893	0.38454641	4821.501058
RH_Heart_TMTHF_FR1WO_duplicate.txt-108971	-0.280974247	19640.69304
RH_Heart_TMTHF_FR1WO_duplicate.txt-109051	0.030712849	6289.274902
RH_Heart_TMTHF_FR1WO_duplicate.txt-109171	0.038529909	15446.85351
RH_Heart_TMTHF_FR1WO_duplicate.txt-109248	-0.088186334	7318.215821
RH_Heart_TMTHF_FR1WO_duplicate.txt-10925	-0.190864285	7057.202637
RH_Heart_TMTHF_FR1WO_duplicate.txt-109371	-0.175428185	14824.21452
RH_Heart_TMTHF_FR1WO_duplicate.txt-109445	0.057924578	7625.630697
RH_Heart_TMTHF_FR1WO_duplicate.txt-109564	-0.232884307	13732.80599
RH_Heart_TMTHF_FR1WO_duplicate.txt-109644	-0.042078261	6286.280924
RH_Heart_TMTHF_FR1WO_duplicate.txt-11085	0.03117478	5070.679606
RH_Heart_TMTHF_FR1WO_duplicate.txt-11115	0.09859425	7699.791016
RH_Heart_TMTHF_FR1WO_duplicate.txt-11442	-0.047888618	13158.25586
RH_Heart_TMTHF_FR1WO_duplicate.txt-11835	0.033499559	40074.52604
RH_Heart_TMTHF_FR1WO_duplicate.txt-12085	-0.213036666	4283.963949
RH_Heart_TMTHF_FR1WO_duplicate.txt-12122	0.033891498	7422.361816
RH_Heart_TMTHF_FR1WO_duplicate.txt-12327	-0.255072495	5306.981771
RH_Heart_TMTHF_FR1WO_duplicate.txt-12342	-0.352622822	7931.166504
RH_Heart_TMTHF_FR1WO_duplicate.txt-12439	-0.153174688	6185.603353
RH_Heart_TMTHF_FR1WO_duplicate.txt-12503	0.089594316	33860.67904
RH_Heart_TMTHF_FR1WO_duplicate.txt-12548	0.130435659	30657.29297
RH_Heart_TMTHF_FR1WO_duplicate.txt-12580	0.030563129	26900.80925
RH_Heart_TMTHF_FR1WO_duplicate.txt-12619	-1.016921158	92463.46094
RH_Heart_TMTHF_FR1WO_duplicate.txt-12668	0.046005283	32250.07748
RH_Heart_TMTHF_FR1WO_duplicate.txt-12827	-0.163280738	27238.33398
RH_Heart_TMTHF_FR1WO_duplicate.txt-12858	-0.116163757	13905.47559
RH_Heart_TMTHF_FR1WO_duplicate.txt-12900	-0.147154683	16855.23047
RH_Heart_TMTHF_FR1WO_duplicate.txt-12972	0.272852044	7886.853027
RH_Heart_TMTHF_FR1WO_duplicate.txt-13048	0.037481554	14262.64844
RH_Heart_TMTHF_FR1WO_duplicate.txt-13098	0.157005099	15086.97363
RH_Heart_TMTHF_FR1WO_duplicate.txt-13184	-0.006014452	147325.987
RH_Heart_TMTHF_FR1WO_duplicate.txt-13200	-0.270952198	23214.37305
RH_Heart_TMTHF_FR1WO_duplicate.txt-13201	0.059824007	12566.59375
RH_Heart_TMTHF_FR1WO_duplicate.txt-13310	-0.108654678	19159.88281
RH_Heart_TMTHF_FR1WO_duplicate.txt-13349	0.035968047	84372.95833
RH_Heart_TMTHF_FR1WO_duplicate.txt-13354	0.094564644	15763.80729
RH_Heart_TMTHF_FR1WO_duplicate.txt-13378	0.135643952	29426.83659
RH_Heart_TMTHF_FR1WO_duplicate.txt-13383	0.100361306	25810.86784
RH_Heart_TMTHF_FR1WO_duplicate.txt-13391	-0.057601489	13299.48795
RH_Heart_TMTHF_FR1WO_duplicate.txt-13396	-0.022532062	8371.570638
RH_Heart_TMTHF_FR1WO_duplicate.txt-13406	0.171916816	51706.60938
RH_Heart_TMTHF_FR1WO_duplicate.txt-13407	0.282199701	28900.27344
RH_Heart_TMTHF_FR1WO_duplicate.txt-13472	0.098295408	34459.28646
RH_Heart_TMTHF_FR1WO_duplicate.txt-13518	0.09768587	26141.35286
RH_Heart_TMTHF_FR1WO_duplicate.txt-13523	0.009407165	14112.20345
RH_Heart_TMTHF_FR1WO_duplicate.txt-13610	-0.201623329	7878.140462
RH_Heart_TMTHF_FR1WO_duplicate.txt-13686	0.289868006	15593.06315
RH_Heart_TMTHF_FR1WO_duplicate.txt-13703	-0.310181635	14506.90397
RH_Heart_TMTHF_FR1WO_duplicate.txt-13734	0.068321134	14351.15657
RH_Heart_TMTHF_FR1WO_duplicate.txt-13801	0.584299213	14288.05957
RH_Heart_TMTHF_FR1WO_duplicate.txt-13850	0.201890396	14464.43522
RH_Heart_TMTHF_FR1WO_duplicate.txt-14072	0.117832014	45050.28776
RH_Heart_TMTHF_FR1WO_duplicate.txt-14075	-0.074980109	22738.77148
RH_Heart_TMTHF_FR1WO_duplicate.txt-14085	0.321773483	46007.66797
RH_Heart_TMTHF_FR1WO_duplicate.txt-14140	0.448963166	11993.20703
RH_Heart_TMTHF_FR1WO_duplicate.txt-14142	0.066208627	14738.37695
RH_Heart_TMTHF_FR1WO_duplicate.txt-14201	-0.042345266	16858.19336
RH_Heart_TMTHF_FR1WO_duplicate.txt-14286	0.312064366	17478.32324
RH_Heart_TMTHF_FR1WO_duplicate.txt-14330	-0.18596152	16838.63119
RH_Heart_TMTHF_FR1WO_duplicate.txt-14346	0.171125522	9639.978352
RH_Heart_TMTHF_FR1WO_duplicate.txt-14483	0.009799832	20092.42611
RH_Heart_TMTHF_FR1WO_duplicate.txt-14492	0.036395587	16635.50977
RH_Heart_TMTHF_FR1WO_duplicate.txt-14551	0.343334224	9222.551758
RH_Heart_TMTHF_FR1WO_duplicate.txt-14671	0.256447231	12167.67481
RH_Heart_TMTHF_FR1WO_duplicate.txt-14690	0.236292196	9252.164714
RH_Heart_TMTHF_FR1WO_duplicate.txt-14698	0.3285897	11532.72949
RH_Heart_TMTHF_FR1WO_duplicate.txt-14709	-0.154984053	6492.53597
RH_Heart_TMTHF_FR1WO_duplicate.txt-14723	0.227045687	118759.4531
RH_Heart_TMTHF_FR1WO_duplicate.txt-14751	0.257664752	10192.88574
RH_Heart_TMTHF_FR1WO_duplicate.txt-14779	0.101053951	35167.15951
RH_Heart_TMTHF_FR1WO_duplicate.txt-14889	0.253437154	102706.8828
RH_Heart_TMTHF_FR1WO_duplicate.txt-14894	0.109822422	29279.78516
RH_Heart_TMTHF_FR1WO_duplicate.txt-14922	0.13489853	10946.83366
RH_Heart_TMTHF_FR1WO_duplicate.txt-14923	0.220803847	10843.82129
RH_Heart_TMTHF_FR1WO_duplicate.txt-14933	0.347051686	9883.760092
RH_Heart_TMTHF_FR1WO_duplicate.txt-15093	0.169535639	15294.37891
RH_Heart_TMTHF_FR1WO_duplicate.txt-15108	0.339818318	12245.84473
RH_Heart_TMTHF_FR1WO_duplicate.txt-15174	0.290576955	8745.382161
RH_Heart_TMTHF_FR1WO_duplicate.txt-15201	-0.094172144	10659.25846
RH_Heart_TMTHF_FR1WO_duplicate.txt-15218	0.065038331	35895.54297
RH_Heart_TMTHF_FR1WO_duplicate.txt-15221	-0.050704238	7355.06429
RH_Heart_TMTHF_FR1WO_duplicate.txt-15225	-0.155878507	7081.395833
RH_Heart_TMTHF_FR1WO_duplicate.txt-15296	0.191241536	20954.1875
RH_Heart_TMTHF_FR1WO_duplicate.txt-15329	0.301106794	10359.7998
RH_Heart_TMTHF_FR1WO_duplicate.txt-15377	0.334819263	201974.8958
RH_Heart_TMTHF_FR1WO_duplicate.txt-15412	-0.256569962	16508.264
RH_Heart_TMTHF_FR1WO_duplicate.txt-15538	0.183545318	22354.49609
RH_Heart_TMTHF_FR1WO_duplicate.txt-15560	-0.122969129	88118.69792
RH_Heart_TMTHF_FR1WO_duplicate.txt-15587	0.068409995	50023.69922
RH_Heart_TMTHF_FR1WO_duplicate.txt-15612	-0.051171557	25845.48242
RH_Heart_TMTHF_FR1WO_duplicate.txt-15623	-0.100463931	34560.4056
RH_Heart_TMTHF_FR1WO_duplicate.txt-15625	0.296121673	25720.89453
RH_Heart_TMTHF_FR1WO_duplicate.txt-15632	-0.079492854	48127.17057
RH_Heart_TMTHF_FR1WO_duplicate.txt-15665	0.258929951	18797.71159
RH_Heart_TMTHF_FR1WO_duplicate.txt-15696	0.017267596	21441.73047
RH_Heart_TMTHF_FR1WO_duplicate.txt-15743	0.216933427	48493.99609
RH_Heart_TMTHF_FR1WO_duplicate.txt-15772	0.271183549	46128.66406
RH_Heart_TMTHF_FR1WO_duplicate.txt-15794	0.220590068	9507.418945
RH_Heart_TMTHF_FR1WO_duplicate.txt-15827	0.307604898	6101.611816
RH_Heart_TMTHF_FR1WO_duplicate.txt-15843	0.004449424	21439.14648
RH_Heart_TMTHF_FR1WO_duplicate.txt-15881	-0.254335881	32581.62825
RH_Heart_TMTHF_FR1WO_duplicate.txt-15891	-0.186488445	12749.73633
RH_Heart_TMTHF_FR1WO_duplicate.txt-15934	0.083195354	13168.95898
RH_Heart_TMTHF_FR1WO_duplicate.txt-15948	-0.024731397	15870.47038
RH_Heart_TMTHF_FR1WO_duplicate.txt-16001	-0.023699232	10031.54004
RH_Heart_TMTHF_FR1WO_duplicate.txt-16014	-0.19031397	4398.4528
RH_Heart_TMTHF_FR1WO_duplicate.txt-16037	-0.285943986	7338.641276
RH_Heart_TMTHF_FR1WO_duplicate.txt-16086	-0.018340912	416026.5105
RH_Heart_TMTHF_FR1WO_duplicate.txt-16102	-0.069529101	52979.60938
RH_Heart_TMTHF_FR1WO_duplicate.txt-16129	-0.037187335	4823.130371
RH_Heart_TMTHF_FR1WO_duplicate.txt-16217	-0.286154094	3880.876302
RH_Heart_TMTHF_FR1WO_duplicate.txt-16240	0.098462715	5615.861328
RH_Heart_TMTHF_FR1WO_duplicate.txt-16287	0.044519059	102744.7761
RH_Heart_TMTHF_FR1WO_duplicate.txt-16340	0.300939918	5810.743652
RH_Heart_TMTHF_FR1WO_duplicate.txt-16398	-0.089498084	31740.94141
RH_Heart_TMTHF_FR1WO_duplicate.txt-16473	0.618442197	36444.40495
RH_Heart_TMTHF_FR1WO_duplicate.txt-16474	0.259135625	21360.91667
RH_Heart_TMTHF_FR1WO_duplicate.txt-16540	0.211173035	24699.53256
RH_Heart_TMTHF_FR1WO_duplicate.txt-16541	0.233788387	6630.901856
RH_Heart_TMTHF_FR1WO_duplicate.txt-16544	-0.113598796	6945.581055
RH_Heart_TMTHF_FR1WO_duplicate.txt-16576	0.01868759	50392.33594
RH_Heart_TMTHF_FR1WO_duplicate.txt-16603	0.278971557	56735.29037
RH_Heart_TMTHF_FR1WO_duplicate.txt-16620	0.253863384	6956.732422
RH_Heart_TMTHF_FR1WO_duplicate.txt-16627	0.068317004	48952.40886
RH_Heart_TMTHF_FR1WO_duplicate.txt-16685	0.163363152	51439.75651
RH_Heart_TMTHF_FR1WO_duplicate.txt-16687	-0.121161913	19772.94141
RH_Heart_TMTHF_FR1WO_duplicate.txt-16689	0.116362609	22656.48373
RH_Heart_TMTHF_FR1WO_duplicate.txt-16691	-0.187490342	21161.28906
RH_Heart_TMTHF_FR1WO_duplicate.txt-16720	0.267771764	37145.05013
RH_Heart_TMTHF_FR1WO_duplicate.txt-16751	-0.744098103	114423.9635
RH_Heart_TMTHF_FR1WO_duplicate.txt-16752	-0.063930969	46889.73568
RH_Heart_TMTHF_FR1WO_duplicate.txt-16754	-0.112474751	11719.02995
RH_Heart_TMTHF_FR1WO_duplicate.txt-16886	0.184360064	31882.60156
RH_Heart_TMTHF_FR1WO_duplicate.txt-16901	-0.132977364	52394.47786
RH_Heart_TMTHF_FR1WO_duplicate.txt-16905	0.089431284	14614.01823
RH_Heart_TMTHF_FR1WO_duplicate.txt-16912	0.094613182	173195.0469
RH_Heart_TMTHF_FR1WO_duplicate.txt-16967	-0.082285801	16836.99219
RH_Heart_TMTHF_FR1WO_duplicate.txt-17067	0.269522099	9479.032879
RH_Heart_TMTHF_FR1WO_duplicate.txt-17109	0.006766297	152104.6042
RH_Heart_TMTHF_FR1WO_duplicate.txt-17110	0.1275914	14309.97721
RH_Heart_TMTHF_FR1WO_duplicate.txt-17169	-0.367836295	5332.504476
RH_Heart_TMTHF_FR1WO_duplicate.txt-17270	0.247731969	4775.477539
RH_Heart_TMTHF_FR1WO_duplicate.txt-17312	-0.055331175	23547.02734
RH_Heart_TMTHF_FR1WO_duplicate.txt-17316	0.289341857	109234.3776
RH_Heart_TMTHF_FR1WO_duplicate.txt-17502	-0.495922445	7461.547364
RH_Heart_TMTHF_FR1WO_duplicate.txt-17509	-0.085318554	63000.25391
RH_Heart_TMTHF_FR1WO_duplicate.txt-17517	0.070387449	63414.8073
RH_Heart_TMTHF_FR1WO_duplicate.txt-17849	-0.307903227	43944.68229
RH_Heart_TMTHF_FR1WO_duplicate.txt-17970	0.195817856	17781.10352
RH_Heart_TMTHF_FR1WO_duplicate.txt-18053	0.053036098	30435.25195
RH_Heart_TMTHF_FR1WO_duplicate.txt-18374	0.222617994	14019.70605
RH_Heart_TMTHF_FR1WO_duplicate.txt-18441	-0.008325352	8631.685547
RH_Heart_TMTHF_FR1WO_duplicate.txt-18454	0.033419246	43392.26563
RH_Heart_TMTHF_FR1WO_duplicate.txt-18459	0.24999312	7754.322266
RH_Heart_TMTHF_FR1WO_duplicate.txt-18501	0.116475408	87407.84115
RH_Heart_TMTHF_FR1WO_duplicate.txt-18564	0.146318711	31820.65886
RH_Heart_TMTHF_FR1WO_duplicate.txt-18617	0.09858848	22949.42122
RH_Heart_TMTHF_FR1WO_duplicate.txt-18653	-0.575765545	6007.106934
RH_Heart_TMTHF_FR1WO_duplicate.txt-18680	0.139936247	70238.67708
RH_Heart_TMTHF_FR1WO_duplicate.txt-18728	0.096747223	27553.0332
RH_Heart_TMTHF_FR1WO_duplicate.txt-18905	-0.041398135	23506.21224
RH_Heart_TMTHF_FR1WO_duplicate.txt-18923	0.244124117	7696.931152
RH_Heart_TMTHF_FR1WO_duplicate.txt-19011	0.123339271	20952.25195
RH_Heart_TMTHF_FR1WO_duplicate.txt-19095	0.052215196	44750.94531
RH_Heart_TMTHF_FR1WO_duplicate.txt-19099	0.141131389	182729.3542
RH_Heart_TMTHF_FR1WO_duplicate.txt-19138	0.227916016	6533.487468
RH_Heart_TMTHF_FR1WO_duplicate.txt-19148	-0.035208086	46198.25391
RH_Heart_TMTHF_FR1WO_duplicate.txt-19177	-0.143582779	5596.459473
RH_Heart_TMTHF_FR1WO_duplicate.txt-19211	0.135898041	22821.87435
RH_Heart_TMTHF_FR1WO_duplicate.txt-19226	0.067747829	32021.46289
RH_Heart_TMTHF_FR1WO_duplicate.txt-19243	-0.060126717	66856.5625
RH_Heart_TMTHF_FR1WO_duplicate.txt-19322	0.157607547	16844.58561
RH_Heart_TMTHF_FR1WO_duplicate.txt-19406	0.140373641	70809.63281
RH_Heart_TMTHF_FR1WO_duplicate.txt-19441	0.017177472	57183.28776
RH_Heart_TMTHF_FR1WO_duplicate.txt-19471	-0.122391605	34812.4681
RH_Heart_TMTHF_FR1WO_duplicate.txt-19505	0.212275932	6362.560873
RH_Heart_TMTHF_FR1WO_duplicate.txt-19552	0.189766039	35343.69141
RH_Heart_TMTHF_FR1WO_duplicate.txt-19739	0.119277419	210180.4323
RH_Heart_TMTHF_FR1WO_duplicate.txt-19784	-0.753184295	32881.07813
RH_Heart_TMTHF_FR1WO_duplicate.txt-19787	0.076063203	29275.08789
RH_Heart_TMTHF_FR1WO_duplicate.txt-19812	0.212692667	9584.304037
RH_Heart_TMTHF_FR1WO_duplicate.txt-19890	0.120671906	25232.93164
RH_Heart_TMTHF_FR1WO_duplicate.txt-19906	-0.257983956	14616.11035
RH_Heart_TMTHF_FR1WO_duplicate.txt-19908	-0.307670561	55877.0651
RH_Heart_TMTHF_FR1WO_duplicate.txt-19918	0.034265845	26166.31185
RH_Heart_TMTHF_FR1WO_duplicate.txt-19936	0.077265852	128939.0417
RH_Heart_TMTHF_FR1WO_duplicate.txt-19986	-0.168354226	82430.83594
RH_Heart_TMTHF_FR1WO_duplicate.txt-19996	0.150122918	37976.37761
RH_Heart_TMTHF_FR1WO_duplicate.txt-20066	0.172514394	55769.96875
RH_Heart_TMTHF_FR1WO_duplicate.txt-20122	0.117414899	173702.5052
RH_Heart_TMTHF_FR1WO_duplicate.txt-20137	0.254364989	34062.21354
RH_Heart_TMTHF_FR1WO_duplicate.txt-20166	0.242334923	19766.50977
RH_Heart_TMTHF_FR1WO_duplicate.txt-20263	0.009339032	159822.3281
RH_Heart_TMTHF_FR1WO_duplicate.txt-20321	0.058387236	64766.80469
RH_Heart_TMTHF_FR1WO_duplicate.txt-20459	0.130435448	101043.461
RH_Heart_TMTHF_FR1WO_duplicate.txt-20637	-0.040146369	54015.5
RH_Heart_TMTHF_FR1WO_duplicate.txt-20669	0.20593782	15964.90137
RH_Heart_TMTHF_FR1WO_duplicate.txt-20671	0.118346764	27996.98763
RH_Heart_TMTHF_FR1WO_duplicate.txt-20712	0.128391583	6388.177734
RH_Heart_TMTHF_FR1WO_duplicate.txt-20752	0.152477684	99046.3802
RH_Heart_TMTHF_FR1WO_duplicate.txt-20757	0.041899538	73720.04948
RH_Heart_TMTHF_FR1WO_duplicate.txt-20894	0.044773021	29495.3112
RH_Heart_TMTHF_FR1WO_duplicate.txt-20957	0.025685735	88936.18231
RH_Heart_TMTHF_FR1WO_duplicate.txt-21058	0.177042596	18097.60938
RH_Heart_TMTHF_FR1WO_duplicate.txt-21090	-0.269400414	74410.67188
RH_Heart_TMTHF_FR1WO_duplicate.txt-21094	-0.189177253	21391.63932
RH_Heart_TMTHF_FR1WO_duplicate.txt-21125	0.298162039	16235.74154
RH_Heart_TMTHF_FR1WO_duplicate.txt-21142	0.086497771	43996.08984
RH_Heart_TMTHF_FR1WO_duplicate.txt-21175	0.208672312	12676.78516
RH_Heart_TMTHF_FR1WO_duplicate.txt-21189	-0.048316331	81727.21094
RH_Heart_TMTHF_FR1WO_duplicate.txt-21200	0.108121311	40727.78516
RH_Heart_TMTHF_FR1WO_duplicate.txt-21201	0.063655697	22809.9707
RH_Heart_TMTHF_FR1WO_duplicate.txt-21244	-0.024728462	32711.44661
RH_Heart_TMTHF_FR1WO_duplicate.txt-21272	-0.203599644	184134.2708
RH_Heart_TMTHF_FR1WO_duplicate.txt-21275	-0.026485354	71622.31771
RH_Heart_TMTHF_FR1WO_duplicate.txt-21289	-0.20714584	294407.224
RH_Heart_TMTHF_FR1WO_duplicate.txt-21295	-0.128053512	55964.09375
RH_Heart_TMTHF_FR1WO_duplicate.txt-21306	0.00109002	99211.47397
RH_Heart_TMTHF_FR1WO_duplicate.txt-21329	0.220417181	25008.84701
RH_Heart_TMTHF_FR1WO_duplicate.txt-21344	-0.118338134	693849.625
RH_Heart_TMTHF_FR1WO_duplicate.txt-21381	0.025396424	68655.72917
RH_Heart_TMTHF_FR1WO_duplicate.txt-21401	0.00847667	57488.32031
RH_Heart_TMTHF_FR1WO_duplicate.txt-21407	0.103502207	7883.123861
RH_Heart_TMTHF_FR1WO_duplicate.txt-21449	-0.160102896	53846.62761
RH_Heart_TMTHF_FR1WO_duplicate.txt-21479	-0.179764288	66855.98958
RH_Heart_TMTHF_FR1WO_duplicate.txt-21527	0.016677286	32946.60156
RH_Heart_TMTHF_FR1WO_duplicate.txt-21647	0.211225369	14194.18522
RH_Heart_TMTHF_FR1WO_duplicate.txt-21693	0.095856584	55849.46094
RH_Heart_TMTHF_FR1WO_duplicate.txt-21728	0.237590388	82915.51823
RH_Heart_TMTHF_FR1WO_duplicate.txt-21730	-0.006167397	16279.28678
RH_Heart_TMTHF_FR1WO_duplicate.txt-21815	0.134900304	25974.18945
RH_Heart_TMTHF_FR1WO_duplicate.txt-21884	-0.007587549	89643.03906
RH_Heart_TMTHF_FR1WO_duplicate.txt-21898	-0.185065974	65036.55859
RH_Heart_TMTHF_FR1WO_duplicate.txt-21901	-0.091683246	83758.36719
RH_Heart_TMTHF_FR1WO_duplicate.txt-21918	0.160568723	58114.71224
RH_Heart_TMTHF_FR1WO_duplicate.txt-21962	0.046593583	160440.1719
RH_Heart_TMTHF_FR1WO_duplicate.txt-21968	0.037923264	1519697.208
RH_Heart_TMTHF_FR1WO_duplicate.txt-21973	0.032998224	70790.6263
RH_Heart_TMTHF_FR1WO_duplicate.txt-21982	-0.551630214	42989.58854
RH_Heart_TMTHF_FR1WO_duplicate.txt-21988	-0.597259334	1008719.958
RH_Heart_TMTHF_FR1WO_duplicate.txt-22023	-0.012048275	224157.5938
RH_Heart_TMTHF_FR1WO_duplicate.txt-22098	-0.301164499	153596.6875
